63	 0.5	 1
64	 0.5	 1
65	 0.5	 1
66	 0.5	 1
67	 0.5	 1
68	 0.5	 1
69	 0.5	 1
70	 0.5	 1
71	 0.5	 1
72	 0.5	 1
73	 0.5	 1
74	 0.5	 1
84	 0.5	 1
85	 0.5	 1
86	 0.5	 1
87	 0.5	 1
88	 0.5	 1
89	 0.5	 1
90	 0.5	 1
91	 0.5	 1
92	 0.5	 1
93	 0.5	 1
94	 0.5	 1
95	 0.5	 1
105	 0.5	 1
106	 0.5	 1
107	 0.5	 1
108	 0.5	 1
109	 0.5	 1
110	 0.5	 1
111	 0.5	 1
112	 0.5	 1
113	 0.5	 1
114	 0.5	 1
115	 0.5	 1
116	 0.5	 1
168	 0.5	 1
169	 0.5	 1
170	 0.5	 1
171	 0.5	 1
172	 0.5	 1
173	 0.5	 1
174	 0.5	 1
175	 0.5	 1
176	 0.5	 1
177	 0.5	 1
178	 0.5	 1
179	 0.5	 1
189	 0.5	 1
190	 0.5	 1
191	 0.5	 1
192	 0.5	 1
193	 0.5	 1
194	 0.5	 1
195	 0.5	 1
196	 0.5	 1
197	 0.5	 1
198	 0.5	 1
199	 0.5	 1
200	 0.5	 1
210	 0.5	 1
211	 0.5	 1
212	 0.5	 1
213	 0.5	 1
214	 0.5	 1
215	 0.5	 1
216	 0.5	 1
217	 0.5	 1
218	 0.5	 1
219	 0.5	 1
220	 0.5	 1
221	 0.5	 1
